Index,Distance
44,"(True, 1096.2286516270028)"
44,"(True, 165.73756666666668)"
44,"(True, 0.11954163625246776)"
44,"(True, 1233.725854228084)"
44,"(True, 0.4092766446991097)"
44,"(True, 4626.771586410536)"
44,"(True, 2541.0106038264416)"
44,"(True, 169.43339225222007)"
44,"(True, 158.27356666666674)"
44,"(True, 314.0271417208368)"
44,"(True, 1140.6666666666667)"
44,"(True, 0.01827028184580126)"
44,"(True, 293.57004854004265)"
44,"(True, 161.03506666666667)"
44,"(True, 1115.3979904014107)"
44,"(True, 0.5425357825843196)"
44,"(True, 1795.0355666666665)"
44,"(True, 1187.5447586150271)"
44,"(True, 1137.6308790897988)"
44,"(True, 278.14475134913056)"
44,"(True, 207.1666666666666)"
44,"(True, 4.975125817433953)"
44,"(True, 12.25)"
44,"(True, 2033.8998190552097)"
44,"(True, 0.12765135511477987)"
44,"(True, 0.5425357825843196)"
44,"(True, 1119.1638963262558)"
44,"(True, 701.2165268731605)"
44,"(True, 2599.1047881117606)"
44,"(True, 1001.1472251928942)"
44,"(True, 1139.7419911511229)"
44,"(False, None)"
44,"(True, 0.14626099146190402)"
44,"(True, 286.32826666666654)"
44,"(True, 266.1225633631687)"
44,"(True, 286.3282666666666)"
45,"(True, 1.4005058938164778)"
45,"(True, 0.01381403628676442)"
45,"(True, 0.7886731386185565)"
45,"(True, 0.7388601057895164)"
45,"(True, 2571.752030137045)"
45,"(True, 0.6357668467982533)"
45,"(True, 1.7035800130174985)"
45,"(True, 0.08651886243207027)"
45,"(True, 411.99489952441706)"
45,"(True, 148704.6958666667)"
45,"(True, 1137.1879288710281)"
45,"(True, 2635.0151691015362)"
45,"(True, 0.7853158902968734)"
45,"(True, 286.32826666666654)"
45,"(False, None)"
45,"(True, 0.3599999999999983)"
45,"(True, 1945.8075036624105)"
45,"(True, 47882.017600000014)"
45,"(True, 0.5425357825843196)"
45,"(True, 2619.037714463477)"
45,"(True, 0.14642473970519085)"
45,"(True, 404.70226666666656)"
45,"(True, 283.8629764212063)"
45,"(True, 2722.79985)"
45,"(True, 2566.5)"
45,"(True, 62.99331666666661)"
45,"(True, 2634.7977660289644)"
45,"(True, 2505.0400697359055)"
45,"(True, 2628.329882755175)"
45,"(True, 0.16755334629774757)"
45,"(True, 2535.453639198528)"
45,"(True, 1175.811708595117)"
45,"(True, 2094.7860999999994)"
45,"(True, 1125.2343245651805)"
45,"(True, 0.550427961433867)"
45,"(True, 296.92666666666685)"
45,"(True, 1175.811708595117)"
45,"(True, 97.36511154615953)"
45,"(True, 9.754956525096107)"
45,"(True, 0.5659060883767909)"
45,"(True, 2564.700151884116)"
45,"(True, 18525.453266666667)"
45,"(True, 0.6626243585436903)"
45,"(True, 0.11385926683484834)"
45,"(True, 2653.3407037711054)"
45,"(True, 554.9647666666665)"
45,"(True, 0.03610000000000101)"
45,"(True, 87287.33006666669)"
45,"(True, 277.6942666666665)"
45,"(True, 2983.731416592134)"
45,"(True, 11.921252623448122)"
45,"(True, 4.466585166444546)"
45,"(True, 0.5121384019229847)"
45,"(True, 25.28802177123254)"
45,"(True, 2565.694195306004)"
45,"(True, 1140.4887642628782)"
45,"(True, 1968.8104)"
45,"(True, 2221.612266666666)"
45,"(True, 7235.949052124717)"
45,"(True, 76.5625)"
45,"(True, 0.5160826463060639)"
45,"(False, None)"
45,"(True, 1.407949037764274)"
45,"(True, 280.2655666666669)"
45,"(True, 1502.6069635637525)"
45,"(True, 0.5175229110364966)"
45,"(True, 18.3184)"
45,"(True, 0.03541033133871481)"
45,"(True, 2533.0887309129052)"
45,"(True, 2548.78190848235)"
45,"(False, None)"
45,"(True, 0.49501641875438074)"
45,"(True, 7123.368266666668)"
45,"(True, 578.222766666667)"
45,"(False, None)"
45,"(True, 7239.5462228875285)"
45,"(True, 2628.329882755175)"
45,"(True, 2.938660133949307)"
45,"(True, 0.5254926302291134)"
45,"(True, 2506.1036352457536)"
45,"(False, None)"
45,"(True, 0.5475999999999976)"
45,"(False, None)"
45,"(True, 20359.178389827586)"
45,"(True, 1142.202180655997)"
45,"(False, None)"
45,"(True, 997.8643046477224)"
45,"(True, 0.5149553611526229)"
45,"(True, 74.39305000730808)"
45,"(True, 7011.4307625822885)"
45,"(True, 2636.499307593811)"
45,"(True, 0.0024384939353941154)"
45,"(True, 2109.1443999999997)"
45,"(True, 0.5122183220950323)"
45,"(True, 1.0084818014358976)"
45,"(True, 1142.4200928531995)"
45,"(True, 63.04360000000005)"
45,"(True, 1157.0152017184914)"
45,"(True, 2559.760629209557)"
45,"(True, 333.54641511618496)"
46,"(True, 1137.1329905303908)"
46,"(True, 7113.556884052878)"
46,"(True, 4468.611300804754)"
46,"(True, 975.6724477167375)"
46,"(True, 0.624180914989336)"
46,"(True, 0.08980114645439367)"
46,"(True, 409.26389213943514)"
46,"(True, 1107.5155373797065)"
46,"(True, 4468.611300804754)"
46,"(True, 0.001599999999999788)"
46,"(False, None)"
46,"(True, 0.5425357825843196)"
46,"(True, 50337.68245)"
46,"(True, 166.69306666666665)"
46,"(True, 11185.65517784183)"
46,"(True, 0.48990424379419)"
46,"(True, 13.031297337508127)"
46,"(True, 2517.860342560068)"
46,"(True, 158.82226666666674)"
46,"(True, 73.61640000000001)"
46,"(False, None)"
46,"(True, 3882.9427666666666)"
46,"(True, 0.6484115089981725)"
46,"(True, 2573.087112044649)"
46,"(True, 535.4482666666667)"
46,"(True, 2540.7475915980103)"
46,"(True, 315.1279263007598)"
46,"(True, 2436.5704)"
46,"(True, 767.31085)"
46,"(True, 4567.021918304337)"
46,"(True, 1092.7538586257392)"
46,"(True, 8069.501903219887)"
46,"(True, 264.57154605263656)"
46,"(True, 2555.0023939356993)"
46,"(True, 1010.2907391618744)"
46,"(True, 884.8227666666666)"
46,"(True, 44.52994506729963)"
46,"(True, 0.5121384019229847)"
46,"(True, 135967.1976)"
46,"(True, 0.5138970787201924)"
46,"(True, 6991.555543550908)"
46,"(True, 307.1742666666666)"
46,"(True, 109.60876666666668)"
46,"(True, 283.6609388897006)"
46,"(True, 13425.896876532855)"
46,"(True, 0.13566269111701412)"
46,"(True, 306.4983645039496)"
46,"(True, 761.4867666666667)"
46,"(False, None)"
46,"(True, 734.942763437092)"
46,"(True, 0.16809999999999828)"
46,"(True, 0.14642473970519085)"
46,"(True, 0.4983159188315408)"
46,"(True, 1137.1879288710281)"
46,"(False, None)"
46,"(True, 214.39276666666672)"
46,"(True, 0.5659060883767909)"
46,"(True, 6765.957509538674)"
46,"(True, 1139.50838134898)"
46,"(True, 1277.0994115144474)"
46,"(True, 1695.4547623604344)"
46,"(True, 18687.68312891863)"
46,"(True, 1230.8391386830037)"
46,"(True, 0.8854693222727055)"
46,"(True, 67.70752535209508)"
46,"(True, 4574.04699043915)"
46,"(True, 0.5160826463060639)"
46,"(True, 8.295040373459976)"
46,"(True, 1230.5267666666664)"
46,"(True, 0.5121384019229847)"
46,"(False, None)"
46,"(True, 1193.0040017333506)"
46,"(True, 2640.4793770142555)"
46,"(True, 1300905.0389735189)"
46,"(True, 124240.74443895744)"
46,"(True, 1145.2296210751313)"
46,"(True, 5767.074766666667)"
46,"(True, 500.5135666666666)"
46,"(True, 1223.329783568607)"
46,"(True, 0.11397763144908568)"
46,"(True, 8.410000000000002)"
46,"(False, None)"
46,"(True, 0.5160826463060639)"
46,"(True, 20560.85860767491)"
46,"(True, 0.14439999999999875)"
46,"(True, 4556.635974990245)"
46,"(True, 240.8110666666666)"
46,"(True, 4641.101616612076)"
46,"(False, None)"
46,"(True, 1140.6973990139836)"
46,"(True, 1.0592606121003165)"
46,"(True, 5523.617819975164)"
46,"(False, None)"
46,"(True, 1648.1343999999997)"
46,"(True, 4696.431986888098)"
46,"(True, 76.91290000000009)"
46,"(True, 1143.043962626448)"
46,"(True, 0.509486545450602)"
46,"(True, 287.2328422811923)"
46,"(True, 1813.5893919369435)"
47,"(True, 4606.912303881664)"
47,"(True, 296.62876666666637)"
47,"(True, 258.01370341116456)"
47,"(True, 5638.223566666667)"
47,"(True, 2812.5972849049576)"
47,"(True, 5165.147066666667)"
47,"(True, 883.7695393933265)"
47,"(True, 0.5121384019229847)"
47,"(True, 0.650626579817714)"
47,"(True, 225.6803407010884)"
47,"(True, 273.2119498808093)"
47,"(True, 0.14642473970519085)"
47,"(True, 702.4733891991434)"
47,"(True, 0.19359999999999877)"
47,"(True, 247.83916666666664)"
47,"(True, 11.642025196833307)"
47,"(True, 2044.987199694512)"
47,"(True, 4185.920674074075)"
47,"(True, 927.6702666666667)"
47,"(True, 0.003318924692671159)"
47,"(True, 0.08980114645439367)"
47,"(True, 10.304099999999988)"
47,"(True, 0.4983159188315408)"
47,"(True, 1481.6237383489445)"
47,"(True, 28.835660203614523)"
47,"(True, 1098.4881260043198)"
47,"(True, 553.3768646055432)"
47,"(True, 308.43626666666665)"
47,"(True, 4652.033609363421)"
47,"(True, 2105.8807841482867)"
47,"(True, 92709.6840024125)"
47,"(True, 1139.731616269663)"
47,"(True, 0.71462906825225)"
47,"(True, 286.32826666666654)"
47,"(True, 0.4861199198436536)"
47,"(True, 2569.5451276745034)"
47,"(True, 2566.5)"
47,"(True, 71.7409)"
47,"(True, 271.97497495401666)"
47,"(True, 73400.40520000001)"
47,"(True, 0.5160826463060639)"
47,"(True, 2126.011720575182)"
47,"(True, 1922.8742645565756)"
47,"(True, 4123.313066666667)"
47,"(True, 0.31187167222036405)"
47,"(True, 1616.630766666667)"
47,"(True, 144.97356666666664)"
47,"(True, 7842.024266666665)"
47,"(True, 0.007565624564243821)"
47,"(True, 2562.638331041387)"
47,"(True, 7842.024266666665)"
47,"(True, 86.11840000000001)"
47,"(True, 341.45985724320536)"
47,"(True, 3826.2542666666664)"
47,"(True, 4555.647627470737)"
47,"(True, 2628.97457967309)"
47,"(True, 1783.347105762064)"
47,"(True, 0.4983159188315408)"
47,"(False, None)"
47,"(True, 0.5160826463060639)"
47,"(True, 46.20225433487927)"
47,"(True, 7143.724815945577)"
47,"(True, 0.7197025611521509)"
47,"(True, 0.4804488454579098)"
47,"(True, 2450.8804948511915)"
47,"(True, 0.5008174636509317)"
47,"(True, 286.116966984862)"
47,"(True, 2563.3180208721583)"
47,"(True, 2496.6306991794613)"
47,"(True, 4510.87354978882)"
47,"(True, 2634.7977660289644)"
47,"(True, 97.35384109107713)"
47,"(True, 0.5149553611526229)"
47,"(True, 284.8455653309765)"
47,"(True, 289.4304163762702)"
47,"(True, 0.5187220866217349)"
47,"(True, 2645.6982499857145)"
47,"(True, 7123.368266666668)"
47,"(True, 0.5008544639008977)"
47,"(True, 326.7509235411897)"
47,"(True, 0.5039137986665493)"
47,"(True, 2.2201000000000115)"
47,"(True, 9.570752395772024)"
47,"(False, None)"
47,"(True, 0.5160826463060639)"
47,"(True, 315.1418706129864)"
47,"(True, 722.5861983235784)"
47,"(True, 0.5149553611526229)"
47,"(True, 49.29435386975838)"
47,"(True, 0.6637022414544579)"
47,"(True, 3162.2643999999996)"
47,"(True, 0.12160454406992645)"
47,"(True, 33.99925825286509)"
47,"(True, 188573.473138956)"
47,"(True, 4603.389166666666)"
47,"(True, 2948.314952449933)"
47,"(True, 0.13566269111701412)"
47,"(True, 1150.6718256799477)"
47,"(True, 0.5149553611526229)"
47,"(False, None)"
48,"(True, 0.5493275140833859)"
48,"(True, 2559.4994550978527)"
48,"(True, 2565.083262879965)"
48,"(True, 0.5042537107767646)"
48,"(True, 142.16517517004746)"
48,"(True, 161.9308294716732)"
48,"(True, 1006.1630666666665)"
48,"(True, 0.4983159188315408)"
48,"(True, 0.2452193078412977)"
48,"(True, 731.8907666666668)"
48,"(True, 678.2726719492372)"
48,"(True, 0.4983159188315408)"
48,"(True, 395.7908989080259)"
48,"(True, 286.116966984862)"
48,"(True, 0.4861199198436536)"
48,"(True, 8278.424538367779)"
48,"(True, 2565.51392322323)"
48,"(True, 136.62681612379365)"
48,"(True, 4543.20247685828)"
48,"(True, 2449.096676702074)"
48,"(True, 69.23400854990406)"
48,"(True, 549.7207666666667)"
48,"(True, 43.95690000000004)"
48,"(True, 23.23239999999999)"
48,"(True, 869.0290666666665)"
48,"(True, 7017.305066666668)"
48,"(True, 0.47893176769688356)"
48,"(True, 0.712190989630963)"
48,"(True, 1142.9882666666667)"
48,"(True, 0.5121384019229847)"
48,"(True, 0.4983159188315408)"
48,"(True, 1025.969166666667)"
48,"(True, 0.001599999999999788)"
48,"(True, 233.4623789635471)"
48,"(True, 5945.604026728313)"
48,"(False, None)"
48,"(True, 1.5413904309653286)"
48,"(True, 315.1418706129864)"
48,"(False, None)"
48,"(True, 287.0622818214225)"
48,"(True, 0.48604351290469566)"
48,"(True, 286.32826666666654)"
48,"(False, None)"
48,"(True, 7126.481864224003)"
48,"(True, 54543.514650000005)"
48,"(True, 0.4903424158530811)"
48,"(False, None)"
48,"(True, 1139.4533067554491)"
48,"(True, 1849108.2190446302)"
48,"(True, 1183.0383752197615)"
48,"(True, 2562.509627660431)"
48,"(True, 284.8174643916342)"
48,"(True, 5423.666666666667)"
48,"(True, 163574.4728076857)"
48,"(True, 0.6502939289374698)"
48,"(True, 187.3348235364734)"
48,"(True, 2561.4096611764526)"
48,"(True, 0.49874603800694733)"
48,"(True, 6969.448766666667)"
48,"(True, 48.16359999999996)"
48,"(True, 223.54186050706014)"
48,"(True, 286.32826666666654)"
48,"(True, 0.6977536891605038)"
48,"(True, 1142.0315765058253)"
48,"(True, 372.4224365229765)"
48,"(True, 2566.5)"
48,"(True, 2562.0328975313296)"
48,"(True, 0.5121384019229847)"
48,"(True, 30.608708074353515)"
48,"(False, None)"
48,"(True, 2565.51392322323)"
48,"(True, 1682.7627666666667)"
48,"(True, 2653.5561221211497)"
48,"(True, 860.3632048491326)"
48,"(True, 11414.016371299043)"
48,"(True, 81.54089999999998)"
48,"(True, 0.4998443957191793)"
48,"(True, 286.32826666666654)"
48,"(True, 1337.9004202054966)"
48,"(True, 0.8849863067213405)"
48,"(True, 1921.2355217718173)"
48,"(True, 1187.805130878579)"
48,"(True, 0.4983159188315408)"
48,"(True, 0.018599255900221486)"
48,"(True, 0.5101505451982786)"
48,"(True, 2750.720705211881)"
48,"(True, 100.91612040273726)"
48,"(True, 0.12160454406992645)"
48,"(True, 0.5149553611526229)"
48,"(False, None)"
48,"(True, 0.5090072135649673)"
48,"(True, 2584.6421927091124)"
48,"(True, 0.12160454406992645)"
48,"(True, 4723.885239816463)"
48,"(True, 51.998163623186706)"
48,"(True, 4607.58459388502)"
48,"(True, 272.6002666666667)"
48,"(True, 2539.080079363631)"
48,"(True, 327.40876666666685)"
48,"(True, 18.107946222371044)"
49,"(True, 286.32826666666654)"
49,"(True, 1467956.5132484266)"
49,"(True, 1545.7032841383088)"
49,"(True, 137.8015666666668)"
49,"(True, 0.2452193078412977)"
49,"(True, 1142.9882666666667)"
49,"(True, 976.6457310691395)"
49,"(True, 0.7215379261306036)"
49,"(True, 0.5121384019229847)"
49,"(True, 356.3196238984218)"
49,"(True, 1051.3945019891005)"
49,"(True, 2831.4293711870123)"
49,"(False, None)"
49,"(True, 6.988651238617401)"
49,"(True, 86.93136848413161)"
49,"(True, 318.925916380559)"
49,"(True, 4001.8035724307206)"
49,"(True, 1140.8849924781)"
49,"(True, 338.1028790486755)"
49,"(True, 0.5160826463060639)"
49,"(True, 26.55792996731429)"
49,"(True, 2560.6950591911173)"
49,"(True, 61.06322550830344)"
49,"(True, 873.748266666667)"
49,"(True, 2560.6950591911173)"
49,"(True, 2564.641942566984)"
49,"(True, 2873.7192545994344)"
49,"(True, 7810.812925793256)"
49,"(True, 263.5815277662071)"
49,"(True, 1137.1879288710281)"
49,"(True, 0.4983159188315408)"
49,"(True, 0.49874603800694733)"
49,"(True, 1195.408472762097)"
49,"(True, 2199.0251811985313)"
49,"(True, 4672.773012904379)"
49,"(False, None)"
49,"(True, 420.50476666666674)"
49,"(True, 6613.239166666666)"
49,"(True, 200.46212432903414)"
49,"(True, 1696.3967125629129)"
49,"(True, 0.4983159188315408)"
49,"(True, 28.622499999999988)"
49,"(True, 1632.8273230815732)"
49,"(True, 1.0334504007833376)"
49,"(True, 2617.0689837705077)"
49,"(True, 287.6558804353637)"
49,"(True, 4674.369257912504)"
49,"(True, 1112.0650339401263)"
49,"(True, 1136.9631453783356)"
49,"(True, 2571.45222402711)"
49,"(True, 515.1589957287031)"
49,"(True, 0.4829641951231652)"
49,"(True, 740.84470849877)"
49,"(True, 4605.973481750012)"
49,"(True, 0.4983159188315408)"
49,"(True, 298.42780992008664)"
49,"(True, 1354.617066666667)"
49,"(True, 324.55666666666656)"
49,"(True, 0.5160826463060639)"
49,"(True, 288.9274307374472)"
49,"(True, 35.45904999999998)"
49,"(True, 452.73059999999987)"
49,"(True, 5081.102204183946)"
49,"(True, 0.4903424158530811)"
49,"(True, 4798.666666666667)"
49,"(True, 1136.9631453783356)"
49,"(True, 4574.27345384701)"
49,"(True, 315.05835144392785)"
49,"(True, 6979.719279154508)"
49,"(True, 0.6872224882929152)"
49,"(True, 10682.209600000002)"
49,"(True, 1258.1882666666668)"
49,"(True, 2565.030852631622)"
49,"(True, 1.6684655916537254)"
49,"(True, 0.4903424158530811)"
49,"(True, 83.92577963144709)"
49,"(True, 1142.4200928531995)"
49,"(True, 1645.6843723130303)"
49,"(True, 154.5633107888233)"
49,"(True, 667.8374801358015)"
49,"(True, 38.93759999999999)"
49,"(True, 286.6191666666666)"
49,"(True, 0.46609361915883263)"
49,"(True, 2984.0136000000007)"
49,"(True, 0.8893677495393992)"
49,"(True, 2568.8705816443503)"
49,"(True, 2518.950724970865)"
49,"(True, 2748.4741451519303)"
49,"(True, 286.1762133173109)"
49,"(True, 2711.3744812485993)"
49,"(True, 0.7164926865328514)"
49,"(True, 5986.5800839896265)"
49,"(True, 2612.118994951194)"
49,"(True, 0.7223606604558718)"
49,"(True, 302.7489756846679)"
49,"(True, 0.5121384019229847)"
49,"(False, None)"
49,"(True, 2569.5451276745034)"
49,"(True, 22.46751341469904)"
49,"(True, 4453.430897166852)"
50,"(True, 0.4903424158530811)"
50,"(True, 0.012099999999999054)"
50,"(True, 272.03826666666663)"
50,"(False, None)"
50,"(True, 14208.338830400076)"
50,"(True, 0.4903424158530811)"
50,"(True, 2564.6992875971623)"
50,"(True, 0.5199426929758437)"
50,"(True, 1697.6787666666673)"
50,"(True, 1140.6666666666667)"
50,"(True, 2569.5451276745034)"
50,"(True, 7183.123866643322)"
50,"(True, 1142.4200928531995)"
50,"(True, 2635.7549719145686)"
50,"(True, 0.8463999999999993)"
50,"(True, 171.0167100957359)"
50,"(True, 2568.887458847846)"
50,"(True, 1748.4643782053788)"
50,"(True, 423.4855666666668)"
50,"(True, 266.4028620011532)"
50,"(True, 4939.212266666667)"
50,"(True, 0.47769640529334984)"
50,"(True, 4952.10784629898)"
50,"(True, 1139.731616269663)"
50,"(True, 855.1546163726107)"
50,"(True, 4090.413130281617)"
50,"(True, 2567.8200799012225)"
50,"(True, 7177.125566666667)"
50,"(True, 286.32826666666654)"
50,"(True, 474.9166666666667)"
50,"(True, 5610.283066666667)"
50,"(True, 2527.8886282147246)"
50,"(True, 0.929381492739246)"
50,"(True, 286.32826666666654)"
50,"(True, 0.5160826463060639)"
50,"(True, 2447.4066381857656)"
50,"(True, 0.30724930210526463)"
50,"(True, 365.9602666666668)"
50,"(True, 2500.075667087636)"
50,"(True, 3517.089166666667)"
50,"(True, 4087.5710499999996)"
50,"(True, 310.2246075746117)"
50,"(True, 0.5069223291536783)"
50,"(True, 1028.4871836903567)"
50,"(True, 507.6380854588875)"
50,"(True, 0.48357931195780096)"
50,"(True, 49.4362727657317)"
50,"(True, 1144.1955384923701)"
50,"(True, 7134.410648752718)"
50,"(False, None)"
50,"(True, 5445.006208567626)"
50,"(True, 342062.06646400003)"
50,"(True, 284.723253596974)"
50,"(True, 1136.9280989821827)"
50,"(True, 19027.36823510259)"
50,"(True, 1742.20977576869)"
50,"(True, 17.417370845726477)"
50,"(True, 3156.0467689662646)"
50,"(True, 532.0210666666666)"
50,"(True, 470.166265941317)"
50,"(True, 5727.86306389)"
50,"(True, 0.4811451660450023)"
50,"(True, 75.76691154373783)"
50,"(True, 0.13668216574907405)"
50,"(True, 83.5270641379821)"
50,"(True, 0.49874603800694733)"
50,"(True, 2500.067657746863)"
50,"(True, 1724.9861914527003)"
50,"(True, 3089.8062793792883)"
50,"(True, 9.111099416807825)"
50,"(True, 765.9976182297659)"
50,"(True, 2608.69943305059)"
50,"(True, 0.6872224882929152)"
50,"(True, 0.001599999999999788)"
50,"(True, 1149.9722666666673)"
50,"(True, 4265.047658548391)"
50,"(True, 341669.1419265365)"
50,"(True, 1.1455657231543344)"
50,"(True, 0.5149553611526229)"
50,"(True, 10259.041599999999)"
50,"(True, 0.46609361915883263)"
50,"(True, 1.4461020518137226)"
50,"(True, 8.352100000000005)"
50,"(True, 284.2939897590676)"
50,"(True, 0.5149553611526229)"
50,"(True, 5682788.621280427)"
50,"(True, 5.253540141782571)"
50,"(True, 389.3194956687911)"
50,"(True, 3168.4835527994746)"
50,"(True, 8.940099999999982)"
50,"(True, 1021.6635666666668)"
50,"(True, 0.7164926865328514)"
50,"(True, 141.56526162893323)"
50,"(True, 1114.5947592793689)"
50,"(True, 0.7223606604558718)"
50,"(True, 109.52709647680166)"
50,"(True, 495.987066666667)"
50,"(False, None)"
50,"(True, 0.16000853276445243)"
50,"(True, 271.0267850722453)"
51,"(True, 77.52185219403252)"
51,"(True, 2566.5)"
51,"(True, 1144.2657310369796)"
51,"(True, 4616.958955247251)"
51,"(True, 62.56809999999997)"
51,"(True, 0.6618013866751838)"
51,"(False, None)"
51,"(False, None)"
51,"(True, 547.4749283691436)"
51,"(True, 1142.4200928531995)"
51,"(True, 0.6857296706454437)"
51,"(True, 3043.992400000001)"
51,"(True, 4327.950266666667)"
51,"(True, 0.48453935716795343)"
51,"(True, 1144.2657310369796)"
51,"(True, 92.80956666666674)"
51,"(True, 285.4936585110264)"
51,"(True, 55.215895612882)"
51,"(True, 0.6872224882929152)"
51,"(True, 14822.129321926803)"
51,"(True, 2640.7784218828597)"
51,"(True, 2784.5810666666666)"
51,"(True, 0.7498511571587945)"
51,"(True, 4588.9834121622)"
51,"(True, 2572.2998060153864)"
51,"(True, 273.0450851731146)"
51,"(True, 0.5149553611526229)"
51,"(True, 452.1775419918964)"
51,"(True, 2764.568399999999)"
51,"(True, 316.2311659159644)"
51,"(True, 0.6622929009970344)"
51,"(True, 0.5065137324667107)"
51,"(True, 2562.399502413067)"
51,"(True, 0.6193152757327222)"
51,"(True, 288.86834721388817)"
51,"(True, 205897.5518003653)"
51,"(True, 3908.0413978752194)"
51,"(True, 1781.1467666666665)"
51,"(True, 1.2270826788320512)"
51,"(True, 610.8391666666668)"
51,"(True, 2571.6389767617616)"
51,"(True, 1137.0871437486999)"
51,"(True, 2573.087112044649)"
51,"(True, 690.5195666666666)"
51,"(True, 0.6857296706454437)"
51,"(True, 0.593603714068657)"
51,"(True, 2565.083262879965)"
51,"(True, 2560.9421662275395)"
51,"(True, 8751.396100000004)"
51,"(True, 3.9600999999999975)"
51,"(True, 0.5149553611526229)"
51,"(True, 0.382159340550169)"
51,"(False, None)"
51,"(True, 2570.7578139681737)"
51,"(True, 2989.2332666666657)"
51,"(True, 0.5149553611526229)"
51,"(True, 0.15917672487105908)"
51,"(True, 1137.1329905303908)"
51,"(True, 0.46609361915883263)"
51,"(True, 310.55236666666667)"
51,"(True, 43.023084136973246)"
51,"(True, 0.5212076996602925)"
51,"(True, 117.99616969233378)"
51,"(True, 2566.5)"
51,"(True, 0.5149553611526229)"
51,"(True, 194.16306666666688)"
51,"(True, 39504.96531666666)"
51,"(True, 7127.020409285193)"
51,"(True, 1142.4200928531995)"
51,"(True, 3124.9746069934986)"
51,"(True, 1142.2021806559974)"
51,"(True, 730.693867190699)"
51,"(True, 24960.02411666667)"
51,"(True, 0.5622217531627229)"
51,"(True, 1145.9922465743884)"
51,"(True, 84.27240000000006)"
51,"(True, 1.0697780053530805)"
51,"(True, 1.0807926699082164)"
51,"(True, 5561.912316737607)"
51,"(True, 1429.2987666666668)"
51,"(True, 4461.937761401906)"
51,"(True, 0.710768475956329)"
51,"(True, 0.6358561993101426)"
51,"(True, 0.5513179320889391)"
51,"(True, 42.699851960843766)"
51,"(True, 256.10980043518236)"
51,"(True, 1799.6795666666662)"
51,"(True, 0.46609361915883263)"
51,"(True, 0.715101410101932)"
51,"(True, 262.6323824672354)"
51,"(True, 5.017600000000018)"
51,"(False, None)"
51,"(True, 361.8802666666665)"
51,"(True, 1847.9976)"
51,"(True, 6240.463692342335)"
51,"(True, 1807.4355666666672)"
51,"(True, 2565.9993185507556)"
51,"(True, 447.2874113986018)"
51,"(True, 71.40250000000007)"
51,"(True, 2579.1842586507983)"
52,"(True, 2573.007182114343)"
52,"(True, 2499.75695784394)"
52,"(True, 0.48725004387934345)"
52,"(True, 0.6358561993101426)"
52,"(True, 38367593.82373405)"
52,"(True, 0.5513179320889391)"
52,"(True, 2561.179203614964)"
52,"(True, 284.8174643916342)"
52,"(True, 10.672245294931685)"
52,"(True, 1141.3824147431549)"
52,"(True, 284.8174643916342)"
52,"(True, 0.5212076996602925)"
52,"(True, 1142.9882666666667)"
52,"(True, 0.5053416253406453)"
52,"(True, 0.5149553611526229)"
52,"(True, 0.5149553611526229)"
52,"(True, 3997.619050000001)"
52,"(True, 2570.581249590698)"
52,"(True, 0.001599999999999788)"
52,"(True, 306.2216011870087)"
52,"(True, 3480.9374659530467)"
52,"(True, 11.819647792159172)"
52,"(True, 0.5149553611526229)"
52,"(True, 75.01276666666665)"
52,"(True, 90.44009999999997)"
52,"(True, 0.5175229110364966)"
52,"(True, 0.47131899095853685)"
52,"(True, 0.15917672487105908)"
52,"(True, 0.5149553611526229)"
52,"(True, 1957.3223999999998)"
52,"(True, 4030.054453612546)"
52,"(True, 2512.444302885303)"
52,"(True, 0.5160826463060639)"
52,"(True, 0.5160826463060639)"
52,"(True, 1482.3387666666672)"
52,"(True, 4248.869266666666)"
52,"(True, 0.6541211496866712)"
52,"(False, None)"
52,"(True, 0.5151119393207132)"
52,"(True, 7242.614257213886)"
52,"(True, 246.52666666666659)"
52,"(True, 3401.6087776277845)"
52,"(True, 1185.3819076210016)"
52,"(True, 1092.7983720500665)"
52,"(True, 2564.460797046347)"
52,"(True, 25.062666870450514)"
52,"(True, 0.5149553611526229)"
52,"(True, 0.6857296706454437)"
52,"(True, 0.593603714068657)"
52,"(True, 1092.7983720500665)"
52,"(True, 534.8455390550605)"
52,"(True, 3376.4840965695116)"
52,"(True, 0.5149553611526229)"
52,"(True, 1238.531506649588)"
52,"(True, 4550.447559032963)"
52,"(True, 58.28706001334535)"
52,"(True, 0.4796138243023932)"
52,"(True, 0.6857296706454437)"
52,"(True, 0.02665049581815641)"
52,"(True, 1142.9882666666667)"
52,"(True, 43.6860610261158)"
52,"(True, 0.5149553611526229)"
52,"(True, 0.5149553611526229)"
52,"(True, 9.125799277858745)"
52,"(True, 0.47851107318993197)"
52,"(True, 53.6311491018264)"
52,"(True, 1142.9882666666667)"
52,"(True, 3.4249786273914116)"
52,"(True, 2561.024078222365)"
52,"(True, 283.68711666666667)"
52,"(True, 0.330887563770665)"
52,"(True, 620.9480266971574)"
52,"(True, 0.49803236946207147)"
52,"(True, 308.103518209369)"
52,"(True, 114.10426666666656)"
52,"(False, None)"
52,"(True, 2669.6356580331335)"
52,"(True, 286.32826666666654)"
52,"(True, 2686.758055227607)"
52,"(True, 0.6632475883742613)"
52,"(True, 174.1454666666667)"
52,"(True, 177.71208064544928)"
52,"(False, None)"
52,"(False, None)"
52,"(True, 4122.231566666666)"
